userid,user,pageid,revid,parentid,ns,title,timestamp,comment,size,username,top,texthidden,new
0,212.137.36.230,778513,456019894,455257349,0,Bernard Coard,2011-10-17T15:21:54Z,/* References */ Added succession box,8610,212.137.36.230,,,
0,212.137.36.230,8269757,456019097,456018756,0,Hudson Austin,2011-10-17T15:16:51Z,/* References */ Succession box changed predecessor to Bernard Coard.~~~~,4357,212.137.36.230,,,
0,212.137.36.230,8269757,456018756,447307840,0,Hudson Austin,2011-10-17T15:14:37Z,/* References */ Added exact dates to succession box,4358,212.137.36.230,,,
0,212.137.36.230,8270053,456018474,456018093,0,Nicholas Brathwaite,2011-10-17T15:12:37Z,/* References */ Amended Succession box,2174,212.137.36.230,,,
0,212.137.36.230,8270053,456018093,408751670,0,Nicholas Brathwaite,2011-10-17T15:09:54Z,Added succession boxes ~~~~,2189,212.137.36.230,,,
0,212.137.36.230,435568,456006379,454631771,0,Eric Gairy,2011-10-17T13:44:21Z,Changed infobox to make it Chronological ~~~~,8680,212.137.36.230,,,
0,212.137.36.230,17343517,455997521,424280796,0,Hellenism,2011-10-17T12:25:15Z,,911,212.137.36.230,,,
0,212.137.36.230,16695,455537282,455534179,0,History of Kyrgyzstan,2011-10-14T14:32:58Z,/* Towards Independence */ Added ref ~~~~,21698,212.137.36.230,,,
0,212.137.36.230,16695,455534179,455530847,0,History of Kyrgyzstan,2011-10-14T14:11:37Z,/* Towards Independence */ Added info on impact of constitutional reform in 1990~~~~,21562,212.137.36.230,,,
0,212.137.36.230,16695,455530847,455526112,0,History of Kyrgyzstan,2011-10-14T13:44:17Z,/* Towards Independence */ Added info on 1980s leaders. ~~~~,20694,212.137.36.230,,,
0,212.137.36.230,20979,455529411,455524849,0,Mikhail Gorbachev,2011-10-14T13:33:20Z,Added Yeltsin as successor in info box ~~~~,83228,212.137.36.230,,,
0,212.137.36.230,4484,455526260,455288162,0,Bank of England,2011-10-14T13:07:25Z,/* History */,28325,212.137.36.230,,,
0,212.137.36.230,16695,455526112,455523075,0,History of Kyrgyzstan,2011-10-14T13:06:23Z,Added 'See Also' section,20216,212.137.36.230,,,
0,212.137.36.230,15037096,455525186,441092368,0,Kirghiz Soviet Socialist Republic,2011-10-14T12:58:11Z,Minor wording changes for accuracy~~~~.,5631,212.137.36.230,,,
0,212.137.36.230,16695,455523075,455521640,0,History of Kyrgyzstan,2011-10-14T12:40:46Z,Some paragraph reordering to put in more appropriate sections. ~~~~,19994,212.137.36.230,,,
0,212.137.36.230,16695,455521640,455520911,0,History of Kyrgyzstan,2011-10-14T12:27:47Z,Added new section 'Towards Independence to cover years of collapse of USSR ~~~~,19979,212.137.36.230,,,
0,212.137.36.230,16695,455520911,455520856,0,History of Kyrgyzstan,2011-10-14T12:20:27Z,/* Independent Kyrgyzstan */ Minor edit,19867,212.137.36.230,,,
0,212.137.36.230,16695,455520856,455520536,0,History of Kyrgyzstan,2011-10-14T12:19:59Z,/* Independent Kyrgyzstan */ added exact date Frunze renamed~~~~,19880,212.137.36.230,,,
0,212.137.36.230,16695,455520536,451474605,0,History of Kyrgyzstan,2011-10-14T12:16:48Z,/* Independent Kyrgyzstan */ Added exact date Akayev became President~~~~,19880,212.137.36.230,,,
0,212.137.36.230,374515,455512902,452453076,0,St Austell,2011-10-14T10:50:46Z,/* Sports */,24101,212.137.36.230,,,
0,212.137.36.230,40494892,455509713,455500832,0,Dissolution of the Soviet Union,2011-10-14T10:10:03Z,Added more topic bars ~~~~,83384,212.137.36.230,,,
0,212.137.36.230,11635962,455508583,427745344,0,Mythbuntu,2011-10-14T09:54:22Z,,6695,212.137.36.230,,,
0,212.137.36.230,567951,455507486,445300726,0,Viktor Grishin,2011-10-14T09:40:41Z,/* References */ Added exact dates Moscow chief in Succession box ~~~~,4031,212.137.36.230,,,
0,212.137.36.230,23278520,455506935,455506061,0,Boris Yeltsin,2011-10-14T09:34:53Z,Added Succession box for Head of Moscow CP~~~~,68328,212.137.36.230,,,
0,212.137.36.230,23278520,455506061,455505933,0,Boris Yeltsin,2011-10-14T09:23:46Z,/* Moscow */ minor edit ~~~~,68156,212.137.36.230,,,
0,212.137.36.230,23278520,455505933,455504488,0,Boris Yeltsin,2011-10-14T09:22:21Z,/* Moscow */ Minor  edit ~~~~,68155,212.137.36.230,,,
0,212.137.36.230,23278520,455504488,455504276,0,Boris Yeltsin,2011-10-14T09:04:44Z,/* Moscow */ Fixed link,68150,212.137.36.230,,,
0,212.137.36.230,23278520,455504276,455503943,0,Boris Yeltsin,2011-10-14T09:02:05Z,Minor rewording,68150,212.137.36.230,,,
0,212.137.36.230,23278520,455503943,455502976,0,Boris Yeltsin,2011-10-14T08:58:19Z,Added new section head `Moscow' to deal with years 1985-1990~~~~,68151,212.137.36.230,,,
0,212.137.36.230,23278520,455502976,455354246,0,Boris Yeltsin,2011-10-14T08:45:40Z,/* CPSU member */ Some minor rewording ~~~~,68168,212.137.36.230,,,
0,212.137.36.230,40494892,455500832,455499979,0,Dissolution of the Soviet Union,2011-10-14T08:20:59Z,Added Fall of Communism link,83291,212.137.36.230,,,
0,212.137.36.230,40494892,455499979,455499240,0,Dissolution of the Soviet Union,2011-10-14T08:10:12Z,/* Soviet Union Centre - The new General Secretary */ Fixed Link,83269,212.137.36.230,,,
0,212.137.36.230,10089814,455499515,387748403,0,First Secretary of the Moscow City Committee of the Communist Party of the Soviet Union,2011-10-14T08:04:16Z,/* List of First Secretaries of the Communist Party of Moscow */ Corrected date of Yeltsin from Jun to Dec~~~~,2965,212.137.36.230,,,
0,212.137.36.230,40494892,455499240,455498975,0,Dissolution of the Soviet Union,2011-10-14T08:00:37Z,/* Soviet Union Centre - The new General Secretary */ Fixed Politburo link ~~~,83241,212.137.36.230,,,
0,212.137.36.230,40494892,455498975,455498449,0,Dissolution of the Soviet Union,2011-10-14T07:56:56Z,/* Soviet Union Centre - The new General Secretary */,83163,212.137.36.230,,,
0,212.137.36.230,40494892,455498449,455451607,0,Dissolution of the Soviet Union,2011-10-14T07:50:22Z,/* Soviet Union Centre - The new General Secretary */ Added Autumn governmental changes,83115,212.137.36.230,,,
0,212.137.36.230,4619793,455357720,455357603,0,Gordon Thomas (author),2011-10-13T11:53:23Z,/* Biography */,6177,212.137.36.230,,,
0,212.137.36.230,4619793,455357603,444578579,0,Gordon Thomas (author),2011-10-13T11:51:48Z,/* Biography */,6176,212.137.36.230,,,
0,212.137.36.230,6537044,455357460,454226650,0,Kidon,2011-10-13T11:50:14Z,/* In popular culture */,3320,212.137.36.230,,,
0,212.137.36.230,16801,455356495,455205509,0,Krav Maga,2011-10-13T11:39:32Z,/* Basic principles */,28610,212.137.36.230,,,
0,212.137.36.230,40494892,455350772,455349948,0,Dissolution of the Soviet Union,2011-10-13T10:35:14Z,/* Soviet Union Centre - The new General Secretary */,82345,212.137.36.230,,,
0,212.137.36.230,40494892,455349948,455349260,0,Dissolution of the Soviet Union,2011-10-13T10:26:28Z,/* Soviet Union Centre - The new General Secretary */ Minor Edit,82192,212.137.36.230,,,
0,212.137.36.230,40494892,455349260,455347746,0,Dissolution of the Soviet Union,2011-10-13T10:19:15Z,/* Soviet Union Centre - The new General Secretary */ Reordered so it reads chronologically.,82188,212.137.36.230,,,
0,212.137.36.230,40494892,455347746,455267907,0,Dissolution of the Soviet Union,2011-10-13T10:04:22Z,Fixed link ~~~~,82135,212.137.36.230,,,
0,212.137.36.230,2052052,455344143,455106242,0,Gus O'Donnell,2011-10-13T09:21:55Z,/* Cabinet Secretary and Head of the Civil Service */,10527,212.137.36.230,,,
0,212.137.36.230,9853405,455341179,365652371,1,Talk:Religious democracy,2011-10-13T08:46:01Z,/* THIS ARTICLE IS BIASED */,4228,212.137.36.230,,,
0,212.137.36.230,23278520,455045202,455044814,0,Boris Yeltsin,2011-10-11T14:40:57Z,/* CPSU member */,64124,212.137.36.230,,,
0,212.137.36.230,23278520,455044814,453225846,0,Boris Yeltsin,2011-10-11T14:38:35Z,/* CPSU member */ Added some precise dates for early career history,64141,212.137.36.230,,,
0,212.137.36.230,13253801,454839406,439887324,0,Two Cities (musical),2011-10-10T08:39:37Z,/* Reception */,20892,212.137.36.230,,,
0,212.137.36.230,11196272,454364889,453275807,0,St Saviour's Roman Catholic High School,2011-10-07T09:56:37Z,/* History */,2603,212.137.36.230,,,
0,212.137.36.230,164556,454237745,452914474,0,Archon,2011-10-06T14:34:41Z,/* Greek theology */,23478,212.137.36.230,,,
0,212.137.36.230,40494892,454219987,454016886,0,Dissolution of the Soviet Union,2011-10-06T11:58:56Z,Added Baltic sub-Headers 1990~~~~,63569,212.137.36.230,,,
0,212.137.36.230,29612,454219915,447942612,0,Syncretism,2011-10-06T11:57:58Z,/* Ancient Greece */,33399,212.137.36.230,,,
0,212.137.36.230,3750047,454069294,454068977,0,Judicial College,2011-10-05T13:34:45Z,,1171,212.137.36.230,,,
0,212.137.36.230,3750047,454068977,433537244,0,Judicial College,2011-10-05T13:32:05Z,,1037,212.137.36.230,,,
0,212.137.36.230,43069,453916356,453510370,0,O. Henry,2011-10-04T15:36:50Z,/* Pen name */,21438,212.137.36.230,,,
0,212.137.36.230,40494892,453886652,453873280,0,Dissolution of the Soviet Union,2011-10-04T12:21:53Z,/* Central Asian Republics */ Added Kazakhstan riots of 1989 ~~~~,63479,212.137.36.230,,,
0,212.137.36.230,40494892,453873280,453873068,0,Dissolution of the Soviet Union,2011-10-04T10:32:55Z,/* Uzbekistan – Fergana Riots */ Date change,62181,212.137.36.230,,,
0,212.137.36.230,40494892,453873068,453872943,0,Dissolution of the Soviet Union,2011-10-04T10:30:52Z,/* Caucasus */,62182,212.137.36.230,,,
0,212.137.36.230,40494892,453872943,453852648,0,Dissolution of the Soviet Union,2011-10-04T10:29:34Z,/* 1989 */ Added 1989 Fergana riots ~~~~,62182,212.137.36.230,,,
0,212.137.36.230,40494892,453852648,453852447,0,Dissolution of the Soviet Union,2011-10-04T07:23:14Z,/* Georgia - Massacre in Tbilisi */ Rewording ~~~~,61493,212.137.36.230,,,
0,212.137.36.230,40494892,453852447,453659878,0,Dissolution of the Soviet Union,2011-10-04T07:21:11Z,/* Georgia - Massacre in Tbilisi */ Added sacking of Patisshvilli ~~~~,61457,212.137.36.230,,,
0,212.137.36.230,19139941,453721429,453689975,0,De'oraita and derabanan,2011-10-03T16:23:14Z,,2425,212.137.36.230,,,
0,212.137.36.230,358623,453702924,453702258,0,Vladimir Ivashko,2011-10-03T14:21:31Z,Minor wording changes ~~~~,5657,212.137.36.230,,,
0,212.137.36.230,358623,453702258,453699370,0,Vladimir Ivashko,2011-10-03T14:16:35Z,Added detail of why he changed roles. ~~~~,5629,212.137.36.230,,,
0,212.137.36.230,358623,453693136,453692650,0,Vladimir Ivashko,2011-10-03T13:09:15Z,,5427,212.137.36.230,,,
0,212.137.36.230,358623,453692650,453690449,0,Vladimir Ivashko,2011-10-03T13:05:45Z,Added date voted dep Gen Sec. ~~~~,5427,212.137.36.230,,,
0,212.137.36.230,358623,453690449,453689331,0,Vladimir Ivashko,2011-10-03T12:48:45Z,Minor re-wording ~~~~,5286,212.137.36.230,,,
0,212.137.36.230,358623,453689331,453687059,0,Vladimir Ivashko,2011-10-03T12:39:57Z,Added dates served as 1st Sec to Ukranian CP. ~~~~,5287,212.137.36.230,,,
0,212.137.36.230,358623,453687059,440047683,0,Vladimir Ivashko,2011-10-03T12:22:10Z,Precise Dates in Gen Sec Box ~~~~,5176,212.137.36.230,,,
0,212.137.36.230,40494892,453659878,453594797,0,Dissolution of the Soviet Union,2011-10-03T07:56:46Z,"/* 1989 */ Added info on Popular Front of Moldova, Rukh, and BPF~~~~",61260,212.137.36.230,,,
0,212.137.36.230,246155,453202850,448758735,0,Birkenhead,2011-09-30T12:30:13Z,,34473,212.137.36.230,,,
0,212.137.36.230,32918134,453187652,450652941,0,"Statue of Yuri Gagarin, Greenwich",2011-09-30T09:44:08Z,Typo - 'capitan cook' fixed,1439,212.137.36.230,,,
0,212.137.36.230,14468217,453015264,451204251,0,Francis Bacon (Ipswich MP),2011-09-29T08:16:19Z,/* External links */,3051,212.137.36.230,,,
0,212.137.36.230,31513569,452880074,452879978,0,Walraversijde,2011-09-28T14:33:28Z,,13003,212.137.36.230,,,
0,212.137.36.230,31513569,452879978,442021204,0,Walraversijde,2011-09-28T14:32:51Z,/* Other images */,13005,212.137.36.230,,,
0,212.137.36.230,2830334,452851058,452098467,0,Parmigiana,2011-09-28T10:17:32Z,/* Name */,5330,212.137.36.230,,,
0,212.137.36.230,2865948,452704073,412718336,0,Dartmouth Park,2011-09-27T14:52:49Z,/* Notable residents */,3446,212.137.36.230,,,
0,212.137.36.230,14937,452523447,448011561,0,Italo Calvino,2011-09-26T13:58:05Z,/* Early life and education */,52126,212.137.36.230,,,
0,212.137.36.230,26592693,452019603,424760770,0,Canonical schema pattern,2011-09-23T13:06:28Z,fixed typo,6920,212.137.36.230,,,
0,212.137.36.230,1356179,451999394,431421524,0,T. Dan Smith,2011-09-23T09:56:12Z,/* Early life */,8607,212.137.36.230,,,
0,212.137.36.230,28190354,451821132,451763548,0,Johnny English Reborn,2011-09-22T09:39:15Z,,7878,212.137.36.230,,,
0,212.137.36.230,42238,451820771,451704484,0,Gillian Anderson,2011-09-22T09:34:43Z,,26987,212.137.36.230,,,
0,212.137.36.230,397671,451663771,451663649,1,Talk:Saturnalia,2011-09-21T12:13:10Z,/* Shouldn't this be about the roman festival? */,33958,212.137.36.230,,,
0,212.137.36.230,397671,451663517,451662845,1,Talk:Saturnalia,2011-09-21T12:11:01Z,/* Shouldn't this be about the roman festival? */,33534,212.137.36.230,,,
0,212.137.36.230,397671,451662715,439882304,1,Talk:Saturnalia,2011-09-21T12:03:05Z,/* The main issue */,32682,212.137.36.230,,,
0,212.137.36.230,237747,451658241,439130058,0,Gaius Verres,2011-09-21T11:19:48Z,/* As governor */,6202,212.137.36.230,,,
0,212.137.36.230,1124293,451650976,449847023,0,Matt Dawson,2011-09-21T10:05:09Z,,12757,212.137.36.230,,,
0,212.137.36.230,1049903,451643005,438937408,0,Henry Howarth Bashford,2011-09-21T08:44:10Z,/* Works */,3161,212.137.36.230,,,
0,212.137.36.230,8257136,451515660,439391369,0,Bulverism,2011-09-20T15:26:13Z,,4738,212.137.36.230,,,
0,212.137.36.230,32966336,450785881,450455663,0,Apparanda Aiyappa,2011-09-16T10:48:33Z,Minor edit,3006,212.137.36.230,,,
0,212.137.36.230,3354,450777242,450776976,0,Berlin,2011-09-16T09:03:50Z,West Berlin was not part of West Germany: see article,115155,212.137.36.230,,,
0,212.137.36.230,3354,450776976,450726541,0,Berlin,2011-09-16T09:00:27Z,/* History */,115170,212.137.36.230,,,
0,212.137.36.230,2289190,450659741,450659654,0,Malfeasance in office,2011-09-15T15:59:10Z,/* English Law */,4869,212.137.36.230,,,
0,212.137.36.230,2289190,450659654,438217592,0,Malfeasance in office,2011-09-15T15:58:25Z,/* English Law */,4871,212.137.36.230,,,
0,212.137.36.230,175040,450636805,450451726,0,Al-Farabi,2011-09-15T13:13:15Z,/* Metaphysics and cosmology */,56618,212.137.36.230,,,
0,212.137.36.230,11748422,450478652,433535801,0,Judicial titles in England and Wales,2011-09-14T14:59:51Z,/* High Court masters and registrars */,6856,212.137.36.230,,,
0,212.137.36.230,194174,450441260,450436234,1,Talk:Hermes Trismegistus,2011-09-14T09:41:36Z,/* Rennaisance Misconception */,15689,212.137.36.230,,,
0,212.137.36.230,68928,450441142,450440958,0,Hermes Trismegistus,2011-09-14T09:40:25Z,/* Origin and identity */,22154,212.137.36.230,,,
0,212.137.36.230,68928,450440958,439356280,0,Hermes Trismegistus,2011-09-14T09:38:36Z,,22118,212.137.36.230,,,
0,212.137.36.230,194174,450436133,450434986,1,Talk:Hermes Trismegistus,2011-09-14T08:46:47Z,/* Name */,15250,212.137.36.230,,,
0,212.137.36.230,194174,450434883,450434661,1,Talk:Hermes Trismegistus,2011-09-14T08:34:01Z,"/* Greek, again */",14671,212.137.36.230,,,
0,212.137.36.230,194174,450434545,433477928,1,Talk:Hermes Trismegistus,2011-09-14T08:30:01Z,/* Name */,14261,212.137.36.230,,,
0,212.137.36.230,4234204,450430994,448461478,0,The Pink Panther Show,2011-09-14T07:47:59Z,/* Format */,17362,212.137.36.230,,,
0,212.137.36.230,4146567,450430768,444554631,0,Pink Panther (character),2011-09-14T07:44:43Z,/* The Pink Panther Show */,16400,212.137.36.230,,,
0,212.137.36.230,32262200,450306221,440599681,0,Engage Mutual Charity Man of the Match Award,2011-09-13T15:17:11Z,This is a Rugby League award not a soccer award,4203,212.137.36.230,,,
0,212.137.36.230,12343040,450301762,413599357,0,99 call,2011-09-13T14:46:31Z,,4070,212.137.36.230,,,
0,212.137.36.230,771803,450277276,450106030,0,Rugby union positions,2011-09-13T11:26:45Z,,58821,212.137.36.230,,,
0,212.137.36.230,19522,450253918,450242465,0,Monotheism,2011-09-13T07:26:50Z,/* Hellenistic religion */,57320,212.137.36.230,,,
0,212.137.36.230,684885,450069512,446630630,0,The Inspector,2011-09-12T12:35:35Z,French not Spanish - why would a French officer have a Spanish sidekick who wears a French uniform?,11509,212.137.36.230,,,
0,212.137.36.230,1905730,450026391,449790061,0,Maureen MacLean,2011-09-12T08:56:59Z,[[WP:AES|←]]Redirected page to [[Minor characters in Monarch of the Glen#Maureen MacLean - Carole Cassidy]],146,212.137.36.230,,,
0,212.137.36.230,1905682,450023717,449789920,0,PC Callum McIntyre,2011-09-12T08:50:20Z,[[WP:AES|←]]Redirected page to [[Minor characters in Monarch of the Glen#PC Callum McIntyre - Gavin Mitchell]],149,212.137.36.230,,,
0,212.137.36.230,29099758,450022018,435458789,0,Financial Policy Committee,2011-09-12T08:45:51Z,,1903,212.137.36.230,,,
0,212.137.36.230,1905711,450021473,450020522,0,Badger (Monarch of the Glen),2011-09-12T08:44:24Z,[[WP:AES|←]]Redirected page to [[Minor characters in Monarch of the Glen#Badger - Angus Lennie]],135,212.137.36.230,,,
0,212.137.36.230,1905711,450020522,449793149,0,Badger (Monarch of the Glen),2011-09-12T08:41:51Z,[[WP:AES|←]]Redirected page to [[Minor characters in Monarch of the Glen#Badger]],120,212.137.36.230,,,
0,212.137.36.230,258738,449305574,446493083,0,Yolanda,2011-09-09T10:37:54Z,,1978,212.137.36.230,,,
0,212.137.36.230,3963,449295924,449295687,0,Beachcomber (pen name),2011-09-09T09:03:10Z,/* Recurrent characters */,11303,212.137.36.230,,,
0,212.137.36.230,3963,449295687,442336412,0,Beachcomber (pen name),2011-09-09T09:00:57Z,/* Recurrent characters */,11299,212.137.36.230,,,
0,212.137.36.230,78374,449140214,448935267,0,"Thomas Stanley, 1st Earl of Derby",2011-09-08T14:09:01Z,Adding Princes in the Tower,20138,212.137.36.230,,,
0,212.137.36.230,288367,449128020,449127959,0,Lynching of Sam Hose,2011-09-08T12:29:53Z,,5035,212.137.36.230,,,
0,212.137.36.230,288367,449127959,446236400,0,Lynching of Sam Hose,2011-09-08T12:29:21Z,,5041,212.137.36.230,,,
0,212.137.36.230,417858,449126097,448818222,0,Benedict Arnold,2011-09-08T12:11:30Z,over specific,74311,212.137.36.230,,,
0,212.137.36.230,16283969,449125376,449124959,4,Wikipedia:Sandbox,2011-09-08T12:04:35Z,,2981,212.137.36.230,,,
0,212.137.36.230,417858,448762144,448761997,0,Benedict Arnold,2011-09-06T15:27:14Z,/* External links */,74452,212.137.36.230,,,
0,212.137.36.230,417858,448761997,448761816,0,Benedict Arnold,2011-09-06T15:26:07Z,,74484,212.137.36.230,,,
0,212.137.36.230,417858,448761816,448761394,0,Benedict Arnold,2011-09-06T15:24:56Z,,74483,212.137.36.230,,,
0,212.137.36.230,292813,448567150,438963859,0,Maraschino,2011-09-05T11:22:58Z,"The pronunciation ""marasheeno"" is plain wrong.",6813,212.137.36.230,,,
0,212.137.36.230,78374,448561700,448561579,0,"Thomas Stanley, 1st Earl of Derby",2011-09-05T10:19:04Z,/* The Battle of Bosworth */ {{main}},16393,212.137.36.230,,,
0,212.137.36.230,78374,448561579,448105585,0,"Thomas Stanley, 1st Earl of Derby",2011-09-05T10:17:49Z,whitespace,16401,212.137.36.230,,,
0,212.137.36.230,11409000,448036880,445091543,0,Court costs,2011-09-02T13:18:26Z,,1573,212.137.36.230,,,
0,212.137.36.230,78374,448018227,447825015,0,"Thomas Stanley, 1st Earl of Derby",2011-09-02T10:27:51Z,Adding Bosworth,16383,212.137.36.230,,,
0,212.137.36.230,4915286,448016425,446093985,0,Songs by Tom Lehrer,2011-09-02T10:06:44Z,/* Cover versions */,3951,212.137.36.230,,,
0,212.137.36.230,30951,448015620,448015594,0,Tom Lehrer,2011-09-02T09:57:23Z,/* Revivals and discographic reissues */,27040,212.137.36.230,,,
0,212.137.36.230,30951,448015594,447801030,0,Tom Lehrer,2011-09-02T09:56:59Z,/* Revivals and discographic reissues */,27036,212.137.36.230,,,
0,212.137.36.230,3938436,447844581,447463679,1,Talk:Hermeticism,2011-09-01T12:18:29Z,/* Greek Origins */,48462,212.137.36.230,,,
0,212.137.36.230,180786,447844426,445618635,0,Hermeticism,2011-09-01T12:16:51Z,,31444,212.137.36.230,,,
0,212.137.36.230,27430247,447819663,418692817,1,Talk:Pandeism,2011-09-01T08:06:37Z,,23425,212.137.36.230,,,
0,212.137.36.230,32823535,447507304,447502752,0,Edward Fitzgerald (barrister),2011-08-30T16:23:56Z,See also - Doughty St Chambers already linked  Rm cats where already placed in lower cat in same tree,17906,212.137.36.230,,,
0,212.137.36.230,32825273,447503010,447352181,1,Talk:Edward Fitzgerald (barrister),2011-08-30T15:51:57Z,,1060,212.137.36.230,,,
0,212.137.36.230,32823535,447502752,447233667,0,Edward Fitzgerald (barrister),2011-08-30T15:50:10Z,Styles section is a sop.  Any (male) can be called Esq. and if we're being gramtically correct you don't use Mr & Esq - it's one or the other. Also removed repeated links,17971,212.137.36.230,,,
0,212.137.36.230,3938436,447463590,447310326,1,Talk:Hermeticism,2011-08-30T10:08:50Z,/* The three parts of the wisdom of the whole universe */,48002,212.137.36.230,,,
0,212.137.36.230,589278,446852700,446852232,0,William Stephenson,2011-08-26T17:38:32Z,/* Legacy */,27727,212.137.36.230,,,
0,212.137.36.230,589278,446852232,443936668,0,William Stephenson,2011-08-26T17:35:12Z,/* Legacy */,27782,212.137.36.230,,,
0,212.137.36.230,1095801,446800267,446800140,0,Edward William Lane,2011-08-26T10:16:15Z,/* Other works */,10137,212.137.36.230,,,
0,212.137.36.230,1095801,446800140,444907043,0,Edward William Lane,2011-08-26T10:14:51Z,/* Marriage */ Moving material about dictionary,9877,212.137.36.230,,,
0,212.137.36.230,3281716,446664211,446664092,0,Tatton Park,2011-08-25T14:55:30Z,,20250,212.137.36.230,,,
0,212.137.36.230,3281716,446664092,444331246,0,Tatton Park,2011-08-25T14:54:43Z,,20250,212.137.36.230,,,
0,212.137.36.230,18596409,446646800,418274259,0,A Month in the Country (film),2011-08-25T12:39:49Z,Fixed broken link to Telegraph article.,16697,212.137.36.230,,,
0,212.137.36.230,78374,446629685,446316247,0,"Thomas Stanley, 1st Earl of Derby",2011-08-25T09:58:50Z,,7009,212.137.36.230,,,
0,212.137.36.230,26257841,446629501,446629127,0,Thomas Stanley (bishop),2011-08-25T09:56:49Z,Adding links,2600,212.137.36.230,,,
0,212.137.36.230,8349628,446629325,444940902,0,"Hornby Castle, Lancashire",2011-08-25T09:54:58Z,,9038,212.137.36.230,,,
0,212.137.36.230,26257841,446629127,379982269,0,Thomas Stanley (bishop),2011-08-25T09:52:43Z,,2572,212.137.36.230,,,
0,212.137.36.230,17995,446467535,441920030,0,Long-term memory,2011-08-24T10:36:52Z,/* Types of memory */,16199,212.137.36.230,,,
0,212.137.36.230,2825183,446327168,440119225,0,Somersham,2011-08-23T14:57:48Z,,5781,212.137.36.230,,,
0,212.137.36.230,78374,446316247,446315686,0,"Thomas Stanley, 1st Earl of Derby",2011-08-23T13:32:10Z,,6977,212.137.36.230,,,
0,212.137.36.230,78374,446315686,446288120,0,"Thomas Stanley, 1st Earl of Derby",2011-08-23T13:27:16Z,,6876,212.137.36.230,,,
0,212.137.36.230,5706130,446313778,444104201,0,Fiona Pitt-Kethley,2011-08-23T13:11:31Z,,2348,212.137.36.230,,,
0,212.137.36.230,18711028,446293644,420114457,1,Talk:Hypsistarians,2011-08-23T09:56:23Z,,2865,212.137.36.230,,,
0,212.137.36.230,1126749,446162422,444756370,0,Charles Edward Montague,2011-08-22T15:09:38Z,minor correction (Montage > Montague),3218,212.137.36.230,,,
0,212.137.36.230,58863,445652807,443926005,0,Gödel's incompleteness theorems,2011-08-19T11:25:34Z,/* Relation to the liar paradox */,73702,212.137.36.230,,,
0,212.137.36.230,10309115,445312620,439192457,0,Jamaican diaspora,2011-08-17T10:59:19Z,/* Details */,9008,212.137.36.230,,,
0,212.137.36.230,23014654,445135772,445073674,0,Scud missile,2011-08-16T11:09:27Z,/* See also */,35014,212.137.36.230,,,
0,212.137.36.230,1481090,444982068,430675624,0,Kit Malthouse,2011-08-15T14:58:01Z,/* Policing */,10144,212.137.36.230,,,
0,212.137.36.230,180363,444294978,444294543,0,Gurkha,2011-08-11T17:18:48Z,/* Treatment of Gurkhas in the United Kingdom */,46554,212.137.36.230,,,
0,212.137.36.230,180363,444294543,441406186,0,Gurkha,2011-08-11T17:16:14Z,/* Ethnic identity */,46553,212.137.36.230,,,
0,212.137.36.230,1230197,443698375,443680556,0,1981 Brixton riot,2011-08-08T15:57:51Z,,15486,212.137.36.230,,,
0,212.137.36.230,27311422,443638686,443558548,0,Humble Bundle,2011-08-08T07:23:46Z,,38892,212.137.36.230,,,
0,212.137.36.230,52605,443165559,437879177,0,Port Talbot,2011-08-05T11:24:19Z,,22639,212.137.36.230,,,
0,212.137.36.230,2592445,443163041,443161029,0,Gowerton,2011-08-05T10:57:43Z,,3730,212.137.36.230,,,
0,212.137.36.230,2592445,443161029,443060611,0,Gowerton,2011-08-05T10:35:21Z,,3623,212.137.36.230,,,
0,212.137.36.230,12759268,442837917,442801504,0,Italian invasion of British Somaliland,2011-08-03T12:42:39Z,,24514,212.137.36.230,,,
0,212.137.36.230,18938226,442812412,441457260,0,Digital rights management,2011-08-03T08:21:23Z,Changes to UK Law,97681,212.137.36.230,,,
0,212.137.36.230,347149,442682884,441061146,0,Law enforcement in the United Kingdom,2011-08-02T14:48:29Z,,86377,212.137.36.230,,,
0,212.137.36.230,25525607,441722148,434915230,0,Frank Jevons,2011-07-27T15:38:35Z,,4157,212.137.36.230,,,
0,212.137.36.230,2096373,441710612,440556260,0,Civil Procedure Rules,2011-07-27T14:15:14Z,Updated link to Civil Procedure Rules in external links,13699,212.137.36.230,,,
0,212.137.36.230,26544580,441702023,438187601,0,Soham murders,2011-07-27T13:02:11Z,/* Maxine Carr */ Parole not Probation. Might be supervised by a probation officer but it is not probation,31981,212.137.36.230,,,
0,212.137.36.230,12723283,441668805,441617889,0,North Staffordshire Regiment,2011-07-27T07:04:32Z,Move quote box to eliminate large white space between lead and contents,44702,212.137.36.230,,,
0,212.137.36.230,3824341,441530141,433567806,1,Talk:Two Pints of Lager and a Packet of Crisps,2011-07-26T13:31:29Z,/* Updates need and end of series conformation. */ cancellation confirmed by BBC,45353,212.137.36.230,,,
0,212.137.36.230,16352606,440491039,413750729,0,2005 NASDAQ-100 Open,2011-07-20T14:50:43Z,rm redlinks to articles very unlikely ever to be created,2422,212.137.36.230,,,
0,212.137.36.230,83512,440471012,438459227,1,Talk:Capital punishment by country,2011-07-20T12:09:34Z,/* Jersey */,73538,212.137.36.230,,,
0,212.137.36.230,9249581,440445314,399288918,0,Ultimate reality,2011-07-20T07:48:19Z,,219,212.137.36.230,,,
